类别,尺度,loss,Epoch0,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,Epoch16
,,mean:,218.0151630931424,164.94324975026345,153.17243706977783,137.25737158941848,122.60765290866983,115.65897163672001,115.5788543591185,101.29680230913843,97.65264850402413,94.49663781904884,86.40898342034376,80.22636000731488,74.89718234221284,69.9257272961262,66.8457702764944,64.30109479871376,63.85128699385182
bird,M,AP:,,0.266,0.276,0.381,0.259,0.369,0.314,0.421,0.423,0.413,0.471,0.438,0.492,0.454,0.439,0.46,0.464
,,loss:,13068.901194704578,10430.189380825215,8915.011149541202,7437.899770634282,7338.274867455187,6466.8744117032975,5826.72558279112,5006.289611426414,4965.443774337139,4206.416961361611,4002.916209081907,3767.6300174137746,3643.253096211858,3362.4220060032994,3428.7524806085394,3296.7225531654067,2576.8517962354185
,,loss变化:,1.0,0.7980922975415448,0.6821546063224886,0.5691296965079256,0.561506645289246,0.4948292373901815,0.44584663209115594,0.38306890050212683,0.37994347805989226,0.32186462340583166,0.306293249099156,0.2882897315759331,0.27877271714993734,0.25728421662302614,0.26235966050442294,0.25225705696674894,0.19717432688828795
,,mean:,195.0582267866355,155.6744683705256,148.58351915902003,123.96499617723802,122.30458112425312,107.78124019505496,97.11209304651867,83.43816019044023,82.75739623895232,70.10694935602686,66.71527015136512,62.79383362356291,60.7208849368643,56.040366766721654,57.14587467680899,54.94537588609011,42.947529937256974
person,S,AP:,,0.115,0.179,0.251,0.24,0.346,0.305,0.298,0.359,0.343,0.287,0.392,0.36,0.296,0.364,0.313,0.381
,,loss:,2850.018428906,2518.268401046,1778.3805021090002,1748.2780063733983,1682.1396459423013,1608.3672953430007,1482.9381826887982,1439.0169568480999,1476.7281292213538,1417.7721920189201,1325.6026018568998,1343.770175882761,1257.5328123242602,1198.0822393417004,1102.8694085968,1157.8939736184007,1175.3089724844203
,,loss变化:,1.0,0.8835972341458351,0.6239891237445943,0.6134269128373627,0.5902206206392857,0.5643357527201619,0.5203258223344313,0.5049149655500568,0.5181468702952234,0.49746071030254435,0.465120712347724,0.4714952585056009,0.4412367301101886,0.42037701482568757,0.3869692200622522,0.4062759601392706,0.4123864465450391
,,mean:,33.139749173325576,29.282190709837206,35.56761004218001,34.96556012746797,33.64279291884603,32.167345906860014,29.658763653775964,28.780339136962,29.534562584427075,28.355443840378403,26.512052037137995,26.87540351765522,25.150656246485205,23.961644786834007,22.057388171936,23.157879472368013,23.506179449688407
cow,M,AP:,,0.366,0.45,0.45,0.524,0.422,0.294,0.567,0.482,0.58,0.377,0.494,0.666,0.646,0.6,0.625,0.737
,,loss:,8407.635493440805,6974.689504570096,5404.700213587973,4673.6311210531485,4366.558390278414,4126.608952755733,3901.0418539387006,3857.3811170991025,3550.811656370445,3105.3274675398975,2964.8272681624203,2890.5531492583614,2641.2672187864378,2573.6000824904063,2493.0110100701195,2328.647095106862,2180.6981272302824
,,loss变化:,1.0,0.8295661140413833,0.6428323656281765,0.5558793699726006,0.5193562915144184,0.4908168242991857,0.46398798532382723,0.45879499891597697,0.42233177914772835,0.3693461104447868,0.35263508634210206,0.3438009594390027,0.31415101437818216,0.30610271871303096,0.2965174943674753,0.276968131756372,0.25937115481892004
,,mean:,200.1817974628763,166.06403582309753,158.96177098788155,137.45973885450437,128.4281879493651,121.37085155163922,114.73652511584413,113.45238579703243,104.4356369520719,91.33316080999698,87.20080200477707,85.01626909583416,77.684329964307,75.69412007324725,73.32385323735646,68.48962044431947,64.13818021265536
sheep,S,AP:,,0.275,0.324,0.381,0.439,0.46,0.419,0.452,0.473,0.596,0.445,0.404,0.498,0.547,0.598,0.449,0.478
,,loss:,1238.576599086,1004.3195928100002,692.0663000000001,678.4197431999999,672.8576647689997,607.39506149,618.7117442170002,543.8843412286,530.4580452032999,573.360570157,496.1197466943998,492.1330074469999,519.614139873,460.29692730459993,483.0087797251,451.9788579038101,443.9566741419998
,,loss变化:,1.0,0.8108659517313114,0.5587593859844487,0.5477414507109496,0.5432507486945344,0.490397656421269,0.4995345016800533,0.4391204723470119,0.42828037086664494,0.46291894306747594,0.40055637015951073,0.3973375629817054,0.41952523586869483,0.37163379935021634,0.38997085854967173,0.3649179697382827,0.35844103180184006
,,mean:,29.48991902585714,23.912371257380958,23.864355172413795,23.393784248275857,23.201988440310334,20.94465729275862,21.334887731620697,18.75463245615862,18.291656731148272,19.771054143344827,17.107577472220683,16.97010370506896,17.917728961137932,15.872307838089652,16.655475162934483,15.585477858752071,15.308850832482753
bottle,S,AP:,,0.054,0.092,0.113,0.16,0.165,0.063,0.18,0.174,0.233,0.238,0.255,0.265,0.249,0.192,0.275,0.214
,,loss:,779.7518821196002,765.6869392440401,851.7190833999998,798.1516354400001,746.8260749645999,684.9469361476002,639.2347328858702,621.3758139899999,579.97899332,483.44698104310004,462.81107704999994,431.5920203802,426.3108907573998,409.2825486700001,359.8708127231801,361.71057766221014,387.3927548899999
,,loss变化:,1.0,0.9819622841597672,1.0922950016930657,1.0235969335147788,0.9577739946385279,0.8784165217860179,0.8197924846917175,0.7968891492777337,0.7437994144283981,0.6200010440871855,0.5935363384977542,0.5534991710529804,0.5467263376121114,0.5248881830941492,0.4615196461532648,0.4638790696842847,0.49681541497142634
,,mean:,18.565521002847625,18.23064141057238,30.418538692857137,28.505415551428573,26.67235982016428,24.46239057670001,22.82981188878108,22.19199335678571,20.713535475714284,17.265963608682146,16.5289670375,15.414000727864286,15.225388955621423,14.617233881071432,12.852529025827861,12.918234916507505,13.83545553178571
tvmonitor,M,AP:,,0.545,0.657,0.633,0.69,0.728,0.698,0.698,0.75,0.738,0.712,0.725,0.764,0.773,0.743,0.698,0.708
,,loss:,7427.452873105304,6383.998810624657,5440.421326081996,4783.221463672706,4491.208290975533,4013.1521768862435,3528.869756844575,3314.428077101089,2786.99257845654,2818.9488686472932,2541.6404493843816,2461.3607661773954,2257.7048817057293,1977.8001332461918,1854.228575278467,2087.8588366812187,1801.3664048725002
,,loss变化:,1.0,0.8595138763843284,0.7324747014931162,0.6439921660079029,0.6046767805472224,0.5403133813770542,0.47511169941213083,0.4462402028968213,0.3752285778275616,0.37953103396383236,0.34219543264793006,0.33138692472758,0.30396758084872477,0.2662824210447402,0.24964528310810308,0.28110024692870483,0.24252815004659556
,,mean:,218.45449626780305,187.7646709007252,194.30076164578557,170.82933798831093,160.40029610626902,143.326863460223,126.0310627444491,118.37243132503889,99.53544923059071,100.6767453088319,90.77287319229934,87.90574164919269,80.63231720377605,70.63571904450684,66.2224491170881,74.56638702432925,64.33451445973215
aeroplane,M,AP:,,0.395,0.541,0.46,0.658,0.676,0.616,0.722,0.662,0.701,0.613,0.709,0.653,0.714,0.677,0.676,0.621
,,loss:,5562.647490226798,3858.6613399609023,3661.8759992084047,3089.369472912552,2490.7191748650016,2242.9715736472,2152.986673632758,1922.0333835372007,1681.3301560679172,1669.4632227755571,1652.388481979335,1443.603579549999,1519.5609595446008,1443.149711243213,1341.308369805941,1247.1373704438993,1289.380746633482
,,loss变化:,1.0,0.6936735334641129,0.6582973315569749,0.5553775389039785,0.44775786695831965,0.40322015327916283,0.38704352152736854,0.34552492979540506,0.3022535868077031,0.3001202621069722,0.2970507271730721,0.2595173578923192,0.27317225515626653,0.2594357657533992,0.24112769542965473,0.22419852644537275,0.23179263990731724
,,mean:,173.83273406958745,120.5831668737782,140.84138458493865,118.82190280432891,95.7968913409616,86.26813744796922,82.80717975510608,73.92436090527696,64.66654446415066,64.21012395290605,63.55340315305135,55.52321459807688,58.444652290176954,55.50575812473896,51.58878345407466,47.96682194014997,49.591567178210845
car,S,AP:,,0.251,0.316,0.4,0.414,0.473,0.456,0.478,0.505,0.601,0.504,0.567,0.53,0.572,0.562,0.54,0.572
,,loss:,1973.3806099210015,1714.1122005749799,1089.3977476870002,1044.5703162024001,963.9658367217,977.5205981099995,907.1083329889997,798.5082970175,886.6536879165653,830.7709227200004,753.0235284523002,800.2651808343007,680.2350364239102,618.6906801410003,598.7108211162001,622.2730703991999,571.3270733172997
,,loss变化:,1.0,0.8686171293856988,0.5520464436562043,0.5293303840885598,0.48848449806157246,0.4953533004204048,0.45967226414843165,0.40463978058924266,0.44930698287952664,0.4209886924718784,0.381590618994906,0.40553007200488156,0.3447054425304915,0.3135181713201123,0.3033934853247432,0.3153335282969618,0.2895169185533707
,,mean:,48.13123438831711,41.807614648170244,47.36511946465218,45.41610070445218,41.91155811833478,42.500895569999976,39.43949273865216,34.717752044239134,38.550160344198495,36.12047490086958,32.740153410969576,34.79413829714351,29.575436366256962,26.89959478873914,26.030905265921746,27.055350886921737,24.84030753553477
motorbike,M,AP:,,0.008,0.279,0.415,0.473,0.595,0.414,0.515,0.5,0.607,0.45,0.463,0.559,0.346,0.485,0.59,0.593
,,loss:,5233.222969586034,3880.3964111495034,2953.7942527405035,2611.4878119786013,2407.43914162549,2468.5182414507185,2263.7147076570004,2113.1532581649994,2028.7420940959448,1809.7828178905997,1914.7679528979609,1786.5402742576637,1739.49389720759,1402.8460423398917,1586.7228820563896,1509.1809555991397,1208.7899012772891
,,loss变化:,1.0,0.7414926582913122,0.5644311870346619,0.49902093359212996,0.46002991953846106,0.47170133124405866,0.4325660727267021,0.40379576227614034,0.3876659003230709,0.3458256658293617,0.36588694271695155,0.34138432179185074,0.33239437862996113,0.2680654064412742,0.3032018492768147,0.2883846081793302,0.230983833156436
,,mean:,201.27780652253978,149.24601581344243,164.09968070780576,145.0826562210334,133.74661897919387,137.1399023028177,125.76192820316669,117.39740323138886,112.70789411644138,100.5434898828111,106.37599738322005,99.2522374587591,96.6385498448661,77.9358912411051,88.15127122535498,83.84338642217443,67.15499451540495
bicycle,M,AP:,,0.226,0.387,0.613,0.564,0.549,0.643,0.544,0.762,0.582,0.635,0.758,0.701,0.679,0.713,0.724,0.617
,,loss:,4434.324102897202,3703.336184220855,2532.0858754229994,2428.5142237995574,2126.989982702498,1906.0966607100002,1827.7091323747986,1755.251191948767,1474.6468964581748,1575.5839898464508,1306.63751356122,1356.7683002600004,1207.9781942763211,1197.5546608555194,1119.7406338505,1090.2447849186988,856.926964385811
,,loss变化:,1.0,0.8351523475249025,0.5710195774297689,0.5476627705703487,0.4796649801291727,0.42985055139849526,0.4121731046182777,0.39583286002977536,0.3325527999847152,0.35531547836501853,0.294664414066513,0.30596958381403494,0.27241540452288515,0.27006475689792,0.2525166424165767,0.24586492994645537,0.19324860892011275
,,mean:,192.7967001259653,161.01461670525458,158.25536721393746,151.78213898747234,132.93687391890612,119.13104129437501,114.23182077342491,109.70319949679794,92.16543102863592,98.47399936540317,81.66484459757625,84.79801876625002,75.49863714227007,74.84716630346996,69.98378961565625,68.14029905741867,53.557935274113184
bus,M,AP:,,0.196,0.002,0.216,0.222,0.374,0.28,0.465,0.406,0.393,0.547,0.443,0.56,0.466,0.54,0.499,0.463
,,loss:,2605.3774932508995,2200.861027913101,1301.7007607769992,1086.15242314739,1031.2861388098302,944.2983885626995,778.73403555104,698.3412366870999,661.0414924080001,533.0541812500004,543.1537539128997,531.8105162882998,514.2990864569999,378.49541693811983,390.8754842779999,334.9826946718,356.7208035290999
,,loss变化:,1.0,0.8447378675889854,0.4996207897508097,0.41688869500140135,0.3958298332895427,0.3624420610866784,0.2988948962552689,0.2680384084441191,0.25372196317823237,0.20459767639463022,0.2084741099206976,0.20412033099461724,0.19739906704086696,0.1452746935592225,0.1500264300626467,0.12857357351844634,0.13691712792221766
,,mean:,186.09839237506426,157.20435913665008,144.63341786411104,120.68360257193223,114.5873487566478,104.92204317363328,86.52600395011557,77.5934707430111,73.449054712,59.22824236111116,60.350417101433294,59.09005736536665,57.14434293966666,42.055046326457756,43.43060936422221,37.22029940797778,39.635644836566655
bird,S,AP:,,0.082,0.09,0.325,0.233,0.088,0.124,0.169,0.227,0.214,0.201,0.229,0.183,0.15,0.231,0.165,0.153
,,loss:,633.9326000000001,680.5761221370002,709.9833631688001,558.4468419469998,567.276056614,505.97411955871996,481.8042459799,535.7420804000001,468.75171979320004,397.39922231980006,407.94840212,388.1162681837001,452.85046731,400.2968653567,343.39736336544297,314.38632408000007,304.8111119000002
,,loss变化:,1.0,1.0735780462102755,1.119966638675468,0.8809246313362016,0.8948523180760856,0.7981512854185443,0.760024403193494,0.8451088970657132,0.7394346335765032,0.6268792965053382,0.6435201504387059,0.6122358562782542,0.7143511270914289,0.6314501973186107,0.5416938068265347,0.4959302046936851,0.4808257406228993
,,mean:,45.28090000000001,48.61258015264287,88.74792039610001,69.80585524337498,70.90950707675,63.246764944839995,60.2255307474875,66.96776005000001,58.593964974150005,49.67490278997501,50.993550265,48.51453352296251,56.60630841375,50.0371081695875,42.92467042068037,39.29829051000001,38.10138898750002
horse,M,AP:,,0.26,0.248,0.291,0.229,0.189,0.263,0.241,0.394,0.341,0.404,0.302,0.406,0.329,0.38,0.385,0.479
,,loss:,2391.1542487947,1869.0310232548986,1284.3368314249997,1144.7998472039408,1073.7068737839998,891.1351444338998,901.2555123377601,795.6331749189003,756.0149411750003,687.5836245228,594.2418340047999,629.1253041185598,528.8190079755603,536.6900360956771,455.80636268029986,481.7793012579001,391.16667665032014
,,loss变化:,1.0,0.7816438543004969,0.5371200256413364,0.47876453297857957,0.449032877876958,0.3726799075731274,0.37691232708724354,0.3327402133592813,0.31617154834577565,0.28755301958014123,0.24851672965235805,0.2631052783130493,0.22115637593941095,0.2244481034070488,0.190621898570557,0.20148399104773296,0.1635890603241067
,,mean:,239.11542487947,186.90310232548987,160.54210392812496,143.0999809004926,134.21335922299997,111.39189305423747,112.65693904222002,99.45414686486254,94.50186764687504,85.94795306535,74.28022925059999,78.64066301481998,66.10237599694504,67.08625451195964,56.97579533503748,60.22241265723751,48.89583458129002
dog,M,AP:,,0.059,0.216,0.072,0.288,0.352,0.143,0.326,0.453,0.356,0.351,0.358,0.38,0.497,0.484,0.425,0.373
,,loss:,2099.4998420370016,1801.9073092532694,1105.8998287176003,897.7331095539998,829.5987672895832,762.0888376318501,764.9760798182298,676.2846711844397,646.6169576914,463.07552567389985,508.05490250773965,363.82117139179985,357.36096499230024,347.15515639589995,354.5463831726081,384.0193310920001,281.0023282469
,,loss变化:,1.0,0.8582555107529808,0.5267444210163031,0.42759379714122325,0.3951411429898847,0.36298589900937894,0.36436110377413766,0.322117038374381,0.30798619020805995,0.22056468707547472,0.2419885404777209,0.17328944928083878,0.17021242766352263,0.1653513610456283,0.16887183131607952,0.1829099118766364,0.13384250983046642
,,mean:,190.8636220033638,163.80975538666087,157.98568981680003,128.24758707914285,118.5141096127976,108.86983394740716,109.28229711688996,96.61209588349139,92.37385109877142,66.15364652484284,72.57927178681994,51.97445305597141,51.051566427471464,49.59359377084285,50.64948331037259,54.8599044417143,40.143189749557145
train,M,AP:,,0.026,0.261,0.214,0.305,0.096,0.451,0.186,0.431,0.42,0.197,0.377,0.232,0.333,0.277,0.309,0.356
,,loss:,1404.36203426,1114.9375565117095,979.5221108856001,777.3656237022994,828.7700140120787,605.5997732662998,540.1141943604,387.57491684299987,277.70657428849995,393.69827069380983,531.080726313,336.68611104449974,258.001421482471,291.66702621527753,260.7347507685242,255.05756624780017,217.29609724432697
,,loss变化:,1.0,0.7939103516844951,0.6974854681269844,0.5535364847084581,0.5901398598038733,0.4312276738422428,0.38459754762952003,0.27597934676952773,0.19774571478987024,0.28033958558361427,0.37816511224104843,0.23974310244146524,0.18371432379145702,0.2076864932972683,0.18566063764740914,0.18161810133396095,0.15472940163810878
,,mean:,200.62314775142858,159.27679378738708,163.2536851476,129.56093728371658,138.1283356686798,100.93329554438331,90.0190323934,64.59581947383332,46.284429048083325,65.6163784489683,88.5134543855,56.114351840749954,43.00023691374517,48.611171035879586,43.45579179475403,42.50959437463336,36.21601620738783
pottedplant,S,AP:,,0.014,0.072,0.117,0.119,0.132,0.053,0.145,0.221,0.187,0.287,0.188,0.238,0.223,0.183,0.196,0.18
,,loss:,202.96954689999998,197.14139999999998,98.1906,91.15961893,95.39488922200002,84.0908,83.1909,64.34953218999999,65.85074709999999,59.2809,75.02120627999999,49.261700000000005,49.65862719999999,43.9734690296,44.13893079899999,33.940519433999995,22.740389999999998
,,loss变化:,1.0,0.9712856091516455,0.48377010984991275,0.4491295385061531,0.4699960692576194,0.4143025457973273,0.4098688757530059,0.3170403302999145,0.32443658719129753,0.29206795258407314,0.3696180408628581,0.24270488234508636,0.24466048211885716,0.21665057493213535,0.21746577983320126,0.1672197625327605,0.11203843309165895
,,mean:,33.828257816666664,32.856899999999996,24.54765,22.7899047325,23.848722305500004,21.0227,20.797725,16.087383047499998,16.462686774999998,14.820225,18.755301569999997,12.315425000000001,12.414656799999998,10.9933672574,11.034732699749998,8.485129858499999,5.6850974999999995
cat,M,AP:,,0.163,0.08,0.175,0.405,0.31,0.409,0.543,0.103,0.442,0.608,0.223,0.673,0.571,0.643,0.616,0.561
,,loss:,1417.3990963709746,1272.4872389200004,965.1428900600001,768.1411090493001,617.7364470471,570.9327724905999,556.57907420349,421.30631323000006,657.5679109633996,447.16820756870015,324.70394060050006,317.0369354419999,373.4235710141,288.36357631684405,258.286090894,201.88382126871494,234.42415610999996
,,loss变化:,1.0,0.8977621350105288,0.6809252895187357,0.5419370669954591,0.4358239317555064,0.4028031158989607,0.39267632922055784,0.297239016384791,0.46392573033734674,0.3154850378510917,0.229084342886808,0.22367513585533016,0.2634568993095817,0.2034455765176888,0.1822253813730378,0.14243258781920098,0.16539036655957084
,,mean:,236.23318272849576,212.08120648666673,241.28572251500003,192.03527726232502,154.434111761775,142.73319312264996,139.1447685508725,105.32657830750001,164.3919777408499,111.79205189217504,81.17598515012502,79.25923386049998,93.355892753525,72.09089407921101,64.5715227235,50.470955317178735,58.60603902749999
sofa,M,AP:,,0.083,0.0,0.0,0.089,0.102,0.17,0.055,0.17,0.145,0.254,0.075,0.202,0.124,0.21,0.054,0.061
,,loss:,1779.8570251810008,1513.7378802819999,597.0437508,608.5577350699999,668.7843596800002,508.0200680000001,500.5066340099999,348.58269022157793,408.1606460430209,352.3139309642,254.36592812079988,293.5301850437,292.70376332200004,240.01509896700003,216.64156939719996,194.20422563537,264.8302394275
,,loss变化:,1.0,0.8504828527606377,0.3354447814364664,0.3419138315383019,0.37575173186283806,0.2854274589546525,0.28120608955042414,0.19584870317666614,0.2293221535597858,0.19794507422773,0.14291368605572818,0.1649178450240123,0.16445352586241235,0.13485077484950903,0.12171852364105973,0.1091122617647452,0.14879298487504533
,,mean:,254.26528931157154,216.24826861171428,199.0145836,202.85257835666664,222.9281198933334,169.3400226666667,166.83554466999996,116.19423007385932,136.05354868100696,117.43797698806667,84.78864270693329,97.84339501456667,97.56792110733335,80.00503298900001,72.21385646573331,64.73474187845666,88.27674647583332
boat,S,AP:,,0.118,0.138,0.191,0.142,0.34,0.087,0.433,0.351,0.21,0.289,0.41,0.206,0.234,0.317,0.355,0.193
,,loss:,143.51281499019998,131.49390344,191.72898604000002,153.6825352,178.54749656,142.78260000000003,232.14690000000002,146.75776945,114.6751858851,127.16969999999998,104.75730068170999,112.34783408000001,85.37864042,85.509891224,137.1061,118.693091781,116.76631899999998
,,loss变化:,1.0,0.9162519977674417,1.3359711887268921,1.0708628021162743,1.2441223215654464,0.9949118481840815,1.6176039750586215,1.0226109038417344,0.7990588568200742,0.886120866688344,0.7299508457754349,0.7828418255726631,0.5949199757933131,0.5958345338696003,0.955357889184757,0.82705570083832,0.8136299117815615
,,mean:,23.918802498366663,21.915650573333334,63.90966201333334,51.22751173333333,59.51583218666667,47.59420000000001,77.3823,48.919256483333335,38.2250619617,42.38989999999999,34.91910022723666,37.44927802666667,28.459546806666665,28.503297074666666,45.70203333333333,39.564363927,38.922106333333325
cow,S,AP:,,0.076,0.12,0.119,0.301,0.244,0.092,0.192,0.21,0.19,0.452,0.303,0.486,0.333,0.372,0.425,0.507
,,loss:,198.021723326,160.29386834000002,184.80988790000004,186.29399346179997,175.9722,164.47560642554302,145.78784000000002,154.30738517999998,131.7483,120.16781999999999,96.80258000000002,93.64561100000002,92.13201566400001,77.70941233,81.30869849999999,77.11932908400001,57.547665243000004
,,loss变化:,1.0,0.8094761809345068,0.9332808784607458,0.9407755388286726,0.8886509876004854,0.8305937533669953,0.7362214485932527,0.7792447343060751,0.6653224595117015,0.6068416029395403,0.48884828580466133,0.4729057470418674,0.46526216475918925,0.3924287246105229,0.4106049434088743,0.3894488331315029,0.29061288971947896
,,mean:,39.6043446652,32.058773668,61.60329596666668,62.09799782059999,58.657399999999996,54.825202141847676,48.59594666666667,51.43579506,43.9161,40.05594,32.267526666666676,31.21520366666667,30.710671888000004,25.903137443333335,27.102899499999996,25.706443028000006,19.182555081
chair,S,AP:,,0.028,0.025,0.029,0.052,0.038,0.028,0.031,0.068,0.035,0.059,0.029,0.043,0.065,0.088,0.084,0.068
,,loss:,517.7822,486.5213567909999,244.68505059,230.10750649999997,213.72464770999994,212.26925260000002,210.7832,187.02157949999997,191.22455882999995,172.22860000000003,207.60188586,174.36689590999998,151.68600211,156.33530000000002,118.77746130999999,124.92369603600001,160.9709292
,,loss变化:,1.0,0.9396254965717243,0.4725636582138204,0.44440984355970525,0.412769399392254,0.40995857447397765,0.40708854031675856,0.3611973905244328,0.36931466325030093,0.33262750245180317,0.40094442385234574,0.33675722323015345,0.29295329601905973,0.3019325500181351,0.2293965712031043,0.24126688023651643,0.3108854054851634
,,mean:,64.722775,60.81516959887499,122.342525295,115.05375324999999,106.86232385499997,106.13462630000001,105.3916,93.51078974999999,95.61227941499997,86.11430000000001,103.80094293,87.18344795499999,75.843001055,78.16765000000001,59.388730654999996,62.461848018000005,80.4854646
tvmonitor,S,AP:,,0.0,0.0,0.0,0.006,0.034,0.041,0.201,0.144,0.063,0.129,0.094,0.119,0.055,0.184,0.168,0.158
,,loss:,488.26109617540004,496.37494244,109.915,98.26299999999999,97.4714358,93.7433,84.6241,77.52380000000001,81.07855966,75.4448,68.63680000000001,72.36499999999998,71.91234159999999,76.7167,72.02590000000001,73.100168882,76.664612006
,,loss变化:,1.0,1.0166178430519175,0.22511521163773984,0.2012509306387592,0.1996297402424725,0.1919942029670212,0.1733173104776714,0.15877529585554118,0.16605574413996282,0.15451732810778285,0.1405739685951619,0.14820963735764026,0.1472825546890728,0.15712228682753937,0.14751513189190457,0.14971532537529864,0.1570156062125816
,,mean:,97.65221923508001,99.27498848799999,54.9575,49.131499999999996,48.7357179,46.87165,42.31205,38.761900000000004,40.53927983,37.7224,34.318400000000004,36.18249999999999,35.956170799999995,38.35835,36.012950000000004,36.550084441,38.332306003
motorbike,S,AP:,,0.0,0.0,0.08,0.129,0.033,0.0,0.1,0.2,0.173,0.025,0.3,0.209,0.125,0.25,0.111,0.182
,,loss:,257.95440663000005,175.18769690000002,99.4371,100.42947999000002,92.6372,91.47519999999999,91.4905,77.0768,83.70719505000001,73.2625646696,68.72245126,57.151664533000016,52.0856,86.43270000000001,49.98039490000001,89.60000000000001,52.61871000000001
,,loss变化:,1.0,0.6791420979726954,0.3854832382942338,0.3893303522201589,0.3591223782925146,0.3546177062646908,0.35467701907194193,0.2988000903219925,0.32450383826963036,0.28401361940943715,0.26641317028777445,0.22155723284454754,0.20191785316042143,0.33506967812329636,0.19375670124406907,0.3473482045550741,0.20398453621098356
,,mean:,128.97720331500003,87.59384845000001,99.4371,100.42947999000002,92.6372,91.47519999999999,91.4905,77.0768,83.70719505000001,73.2625646696,68.72245126,57.151664533000016,52.0856,86.43270000000001,49.98039490000001,89.60000000000001,52.61871000000001
diningtable,M,AP:,,0.0,0.0,0.001,0.002,0.036,0.012,0.011,0.045,0.089,0.029,0.016,0.023,0.017,0.038,0.026,0.004
,,loss:,879.3608037500001,802.2323960750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss变化:,1.0,0.9122903734779981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,mean:,219.84020093750001,200.55809901875006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aeroplane,S,AP:,,0.096,0.103,0.136,0.168,0.237,0.196,0.366,0.183,0.421,0.193,0.363,0.103,0.173,0.0,0.231,0.327
,,loss:,113.32009999999998,66.27770000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss变化:,1.0,0.5848715276460223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,mean:,113.32009999999998,66.27770000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train,S,AP:,,0.0,0.5,0.0,0.833,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0
,,loss:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss变化:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,mean:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa,S,AP:,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss变化:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,mean:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horse,S,AP:,,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.083,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0
,,loss:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss变化:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,mean:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diningtable,S,AP:,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss变化:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,mean:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,S,AP:,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss变化:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,mean:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicycle,S,AP:,,0.0,0.0,0.006,0.033,0.075,0.017,0.0,0.064,0.0,0.0,0.033,0.012,0.042,0.017,0.04,0.0
,,loss:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,loss变化:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,mean:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,S,AP:,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
